,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319 1783 Manitoba Street,"$1,088,000",2,2,Built in 2015 (5 yrs old),"$2,905",$650,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Corner Unit,R2517688,Tracy Niu PREC*,Nu Stream Realty Inc.,41 Days on REW,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Day Care Centre, Exercise Centre, Garden, In Suite Laundry",,,,,,,,,,,,
356 168 W 1st Avenue,"$715,000",1,1,Built in 2013 (7 yrs old),"$1,984",$330,Vancouver West,False Creek,Apt/Condo,Freehold Strata,1 Storey,R2510133,Peter Coppard,Coldwell Banker Prestige Realty,69 Days on REW,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Club House, Elevator, Exercise Centre, Garden, In Suite Laundry, Storage",,,,,,,,,,,,,,
303 673 Market Hill,"$825,000",2,2,Built in 1978 (42 yrs old),"$2,768",$515,Vancouver West,False Creek,Townhouse,Leasehold prepaid-Strata,3 Storey,R2509909,Amy Trebelco,RE/MAX Select Realty,69 Days on REW,"Drapes/window Coverings, Jetted Bathtub","Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, In Suite Laundry, Storage",,,,,,,,,,,,
906 1788 Columbia Street,"$699,900",1,1,Built in 2018 (2 yrs old),"$1,802",$379,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Upper Unit,R2509215,Bje Tan,Luxmore Realty,73 Days on REW,"Drapes/window Coverings, Garage Door Opener, Security - Roughed In","Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Concierge, Elevator, Exercise Centre, Garden, In Suite Laundry",,,,,,,,,,,,
210 1680 W 4th Avenue,"$929,000",2,2,Built in 2009 (11 yrs old),"$2,376",$553,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Upper Unit,R2509227,Bo Park,Sutton Group-West Coast Realty,Alan M. Au PREC*,Sutton Group-West Coast Realty,73 Days on REW,"Drapes/window Coverings, Wine Cooler","Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, Exercise Centre, In Suite Laundry, Wheelchair Access",,,,,,,,,,
10 1425 Lamey's Mill Road,"$679,000",2,2,Built in 1983 (37 yrs old),"$1,501",$625,Vancouver West,False Creek,Apt/Condo,Leasehold prepaid-Strata,"1 Storey,Ground Level Unit",R2507519,Susan Scott,Engel & Volkers Vancouver,79 Days on REW,"Drapes/window Coverings, Garage Door Opener, Oven - Built In, Vacuum - Built In","Marina Nearby, Recreation Nearby, Shopping Nearby, Treed","Clothes Washer/Dryer, Dishwasher, Range Top, Refrigerator","Bike Room, Elevator, Garden, In Suite Laundry, Storage, Wheelchair Access",1,,,,,,,,,,,
108 1859 Spyglass Place,"$699,000",1,1,Built in 1989 (31 yrs old),"$1,832",$395,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Ground Level Unit",R2507288,Jackie Chan,Dexter Realty,79 Days on REW,"Drapes/window Coverings, Garage Door Opener, Intercom, Smoke Alarm, Sprinkler - Fire","Central Location, Marina Nearby, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Exercise Centre, Garden, In Suite Laundry, Indoor Pool, Sauna/Steam Room",1,,,,,,,,,,,
710 38 W 1st Avenue,"$999,000",2,2,Built in 2015 (5 yrs old),"$2,853",$670,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Corner Unit,R2498770,Morning Yu PREC*,LeHomes Realty First,Fan Yang,LeHomes Realty First,102 Days on REW,"Air Conditioning, Smoke Alarm, Sprinkler - Fire","Microwave, Range Top, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Club House, Exercise Centre, Garden, Oudoor Pool",Yes,,,,,,,,,,
1001 1633 Ontario Street,"$6,800,000",3,4,Built in 2009 (11 yrs old),"$16,906","$1,726",Vancouver West,False Creek,Apt/Condo,Freehold Strata,1 Storey,R2498535,Faith Wilson,Faith Wilson Group,103 Days on REW,"Drapes/window Coverings, Pantry","Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby","Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler","Central Airconditioning, Club House, Concierge, Exercise Centre, Indoor Pool, Recreation Center",1,Yes,,,,,,,,,,
76 1425 Lamey's Mill Road,"$585,000",1,1,Built in 1983 (37 yrs old),"$1,597",$479,Vancouver West,False Creek,Apt/Condo,Leasehold prepaid-Strata,2 Storey,R2495260,Susan Scott,Engel & Volkers Vancouver,110 Days on REW,"Drapes/window Coverings, Garage Door Opener","Central Location, Marina Nearby, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Elevator, In Suite Laundry, Storage",1,,,,,,,,,,,
902 1887 Crowe Street,"$1,079,900",2,2,Built in 2011 (9 yrs old),"$2,867",$615,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Corner Unit,R2481600,Crystal Wang PREC*,Sutton Group - 1st West Realty,149 Days on REW,"Central Location, Shopping Nearby","Dishwasher, Free Standing Fireplace or Woodstove, Microwave, Stove","Bike Room, Club House, Elevator, Exercise Centre, In Suite Laundry",,,,,,,,,,,,,
310 181 W 1st Avenue,"$1,128,000",2,2,Built in 2010 (10 yrs old),"$2,893",$700,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"Corner Unit,End Unit",R2524533,Jay Choi,Sutton Group - 1st West Realty,6 Days on REW,"Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Club House, Elevator, Garden, Indoor Pool, Sauna/Steam Room",Yes,,,,,,,,,,,,
506 181 W 1st Avenue,"$1,478,888",2,2,Built in 2010 (10 yrs old),"$3,616",$774,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Upper Unit,R2522087,Shahlah Bakar,Oakwyn Realty Downtown Ltd.,20 Days on REW,"Drapes/window Coverings, Hot Tub Spa/swirlpool, Oven - Built In, Pantry, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Dishwasher, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Exercise Centre, In Suite Laundry, Indoor Pool, Storage",Yes,,,,,,,,,,,
304 1630 W 1st Avenue,"$899,000",2,2,Built in 1996 (24 yrs old),"$2,525",$552,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2524489,Nicolas Blachette,RE/MAX Crest Realty,8 Days on REW,"Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry",1,,,,,,,,,,,,
810 1661 Ontario Street,"$969,000",2,1,Built in 2010 (10 yrs old),"$2,853",$527,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Corner Unit",R2524447,Sevin Atilla,Oakwyn Realty Ltd.,9 Days on REW,"Drapes/window Coverings, Garage Door Opener","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, Exercise Centre, In Suite Laundry, Wheelchair Access",Yes,,,,,,,,,,,
501 181 W 1st Avenue,"$778,000",1,1,Built in 2010 (10 yrs old),"$2,156",$507,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2524212,Justin Ault,RE/MAX Real Estate Services,10 Days on REW,"Drapes/window Coverings, Garage Door Opener, Intercom, Smoke Alarm, Sprinkler - Fire","Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Dishwasher, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Concierge, In Suite Laundry, Indoor Pool, Recreation Center, Sauna/Steam Room, Swirlpool/Hot Tub",,,,,,,,,,,,
203 88 W 1st Avenue,"$659,000",1,1,Built in 2015 (5 yrs old),"$1,744",$408,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Corner Unit",R2523994,Steven Liu,Pacific Evergreen Realty Ltd.,11 Days on REW,Drapes/window Coverings,"Air Conditioning, Central Location, Cleared, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Exercise Centre, Garden, In Suite Laundry, Oudoor Pool",Yes,,,,,,,,,,,
604 88 W 1st Avenue,"$1,199,000",2,2,Built in 2015 (5 yrs old),"$3,166",$745,Vancouver West,False Creek,Apt/Condo,Freehold Strata,1 Storey,R2523303,Alanna McGee,WESTSIDE Tom Gradecak Realty,16 Days on REW,"Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Central Airconditioning, Exercise Centre, In Suite Laundry, Oudoor Pool, Swirlpool/Hot Tub",Yes,,,,,,,,,,,,
214 1477 Fountain Way,"$1,050,000",3,3,Built in 1982 (38 yrs old),"$3,572",$682,Vancouver West,False Creek,Townhouse,Leasehold prepaid-Strata,3 Storey,R2523236,Karen Tsao,RE/MAX Crest Realty,16 Days on REW,Garage Door Opener,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, In Suite Laundry",1,,,,,,,,,,,
705 38 W 1st Avenue,"$649,000",1,1,Built in 2015 (5 yrs old),"$1,773",$393,Vancouver West,False Creek,Apt/Condo,Freehold Strata,1 Storey,R2522136,Helen Wong,Anson Realty Ltd.,20 Days on REW,"Air Conditioning, Drapes/window Coverings, Humidifier, Smoke Alarm, Sprinkler - Fire","Central Location, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Club House, Exercise Centre, Garden, Oudoor Pool, Swirlpool/Hot Tub",Yes,,,,,,,,,,,
707 123 W 1st Avenue,"$688,000",1,1,Built in 2010 (10 yrs old),"$1,679",$431,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"Inside Unit,Upper Unit",R2521997,Lynn Nguyen,Team 3000 Realty Ltd.,21 Days on REW,,,,,,,,,,,,,,,,
1401 1661 Ontario Street,"$5,256,000",3,4,Built in 2010 (10 yrs old),"$11,487","$1,412",Vancouver West,False Creek,Apt/Condo,Freehold Strata,"Corner Unit,Penthouse",R2521704,Kelly Meng PREC*,Sutton Group-West Coast Realty,24 Days on REW,"Drapes/window Coverings, Garage Door Opener","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Central Airconditioning, Club House, Exercise Centre, Indoor Pool, Sauna/Steam Room",1,Yes,,,,,,,,,,
197 Walter Hardwick Avenue,"$975,000",0,1,Built in 2010 (10 yrs old),"$1,673",$233,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2521029,Tracie McTavish PREC*,Rennie Marketing Systems,24 Days on REW,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm","Dishwasher, Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, Exercise Centre, In Suite Laundry",,,,,,,,,,,,,
205 181 W 1st Avenue,"$2,525,000",2,2,Built in 2010 (10 yrs old),"$3,099",$536,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2521055,Tracie McTavish PREC*,Rennie Marketing Systems,24 Days on REW,"Dishwasher, Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Club House, Elevator, Exercise Centre, In Suite Laundry",,,,,,,,,,,,,,
905 1633 Ontario Street,"$4,725,000",3,3,Built in 2010 (10 yrs old),"$5,596",$919,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2521045,Tracie McTavish PREC*,Rennie Marketing Systems,24 Days on REW,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm",Air Conditioning,"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Exercise Centre, In Suite Laundry",Yes,,,,,,,,,,,
104 181 W 1st Avenue,"$2,425,000",2,2,Built in 2010 (10 yrs old),"$3,341",$514,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2521040,Tracie McTavish PREC*,Rennie Marketing Systems,24 Days on REW,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm","Dishwasher, Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Club House, Elevator, Exercise Centre, In Suite Laundry",,,,,,,,,,,,,
72 W 1st Avenue,"$1,099,000",2,3,Built in 2015 (5 yrs old),"$3,076",$800,Vancouver West,False Creek,Townhouse,Freehold Strata,2 Storey,R2520849,Jordan Lee,One Percent Realty Ltd.,27 Days on REW,"Drapes/window Coverings, Garage Door Opener","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Central Airconditioning, Exercise Centre, In Suite Laundry, Oudoor Pool, Storage",Yes,,,,,,,,,,,
203 1562 W 5th Avenue,"$538,000",1,1,Built in 1995 (25 yrs old),"$1,410",$356,Vancouver West,False Creek,Apt/Condo,Freehold Strata,1 Storey,R2520182,Rick Simpson,Sutton Group-West Coast Realty,31 Days on REW,"Central Location, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,In Suite Laundry,1,,,,,,,,,,,,
901 1887 Crowe Street,"$995,000",2,2,Built in 2011 (9 yrs old),"$2,610",$633,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Upper Unit",R2519096,Todd Antifaev,Homelife Benchmark Realty Corp. (White Rock),33 Days on REW,Drapes/window Coverings,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher","Concierge, Elevator, Exercise Centre, In Suite Laundry, Recreation Center, Storage",,,,,,,,,,,,
201 181 Athletes Way,"$4,998,000",2,3,Built in 2010 (10 yrs old),"$12,963","$1,709",Vancouver West,False Creek,Apt/Condo,Freehold Strata,"Inside Unit,Upper Unit",R2515838,Rosanne Hamilton,Homeland Realty,48 Days on REW,"Drapes/window Coverings, Oven - Built In, Pantry","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Dishwasher, Microwave, Range Top, Refrigerator, Wine Cooler","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Indoor Pool, Recreation Center",1,Yes,,,,,,,,,,
302 38 W 1st Avenue,"$859,900",2,2,Built in 2015 (5 yrs old),"$2,604",$624,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Corner Unit",R2515713,Pierre Eady,Engel & Volkers Whistler,50 Days on REW,"Garage Door Opener, Hot Tub Spa/swirlpool, Intercom, Oven - Built In, Security System, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Exercise Centre, In Suite Laundry, Oudoor Pool, Playground, Swirlpool/Hot Tub",Yes,,,,,,,,,,,
904 1450 Pennyfarthing Drive,"$1,175,000",2,2,Built in 1984 (36 yrs old),"$3,166",$693,Vancouver West,False Creek,Apt/Condo,Freehold Strata,"1 Storey,Inside Unit",R2515102,Joe Fayner,Macdonald Realty,Shelley Lederman,Macdonald Realty,52 Days on REW,"Bike Room, Concierge, Exercise Centre, Garden, Indoor Pool, Recreation Center",1,,,,,,,,,,,,
503 123 W 1st Avenue,"$649,000",1,1,Built in 2010 (10 yrs old),"$1,653",$431,Vancouver West,False Creek,Apt/Condo,Freehold Strata,Inside Unit,R2514217,Leslie Cannon PREC*,RE/MAX Crest Realty,54 Days on REW,Drapes/window Coverings,"Central Location, Marina Nearby, Private Setting, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Central Airconditioning, Exercise Centre, In Suite Laundry, Indoor Pool, Sauna/Steam Room",Yes,,,,,,,,,,,
2935 W 27th Avenue,"$3,499,000",3,2,60 ft x 130 ft (6731 ft²),Built in 1944 (76 yrs old),"$11,905",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,1 1/2 Storey,130 IRR,60.00 feet,R2487706,Jonathan Lu PREC*,Keller Williams Realty VanCentral,132 Days on REW,"In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,,,,
3250 W 36th Avenue,"$3,980,000",7,4,50 ft x 130 ft (6513 ft²),Built in 1929 (91 yrs old),"$10,208",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,3 Storey,130.25,50.00 feet,R2482919,Carrie Yuan PREC*,Oakwyn Realty Ltd.,144 Days on REW,1,,,,,,,,,,,,,
3242 W 29th Avenue,"$3,189,000",5,3,40 ft x 130 ft (5200 ft²),Built in 1967 (53 yrs old),"$9,148",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey,130,40.00 feet,R2463059,Aaron Lin PREC*,Royal Pacific Realty (Kingsway) Ltd.,Henry Wu PREC*,LeHomes Realty Premier,201 Days on REW,"Lane Access, Paved Road, Private Yard, Treed, Windows - Thermo",Recreation Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,
2606 W 35th Avenue,"$4,680,000",5,4,60 ft x 134 ft (8040 ft²),Built in 1976 (44 yrs old),"$12,636",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,134,60.00 feet,R2510691,Ashley Wu PREC*,Sutton Group-West Coast Realty (Surrey/24),62 Days on REW,"Central Location, Fireplace Insert, Lane Access, Oven - Built In, Private Yard, Security System, Smoke Alarm","Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,,
4910 Blenheim Street,"$4,988,000",8,8,56 ft x 122 ft (6832 ft²),Built in 2014 (6 yrs old),"$13,684",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,122,56.00 feet,R2509148,Will Woo,Selmak Realty Limited,72 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Private Yard, Security System, Sprinkler - Inground, Wine Cooler","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,,
3206 W 32nd Avenue,"$3,688,000",4,4,33 ft x 130 ft (4394 ft²),Built in 2008 (12 yrs old),"$9,723",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,130,33.80 feet,R2508165,David Jin PREC*,LeHomes Realty Premier,75 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Lane Access, Oven - Built In, Private Yard","Air Conditioning, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler",2,Yes,,,,,,,,
3249 W 33rd Avenue,"$2,299,000",6,3,33 ft x 130 ft (4290 ft²),Built in 1940 (80 yrs old),"$6,878",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,130,33.00 feet,R2505688,Willie Wu,LeHomes Realty First,83 Days on REW,"Lane Access, Smoke Alarm","In Suite Laundry, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
4885 Elm Street,"$3,780,000",5,3,6300 ft²,Built in 1987 (33 yrs old),"$12,402",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,3 Storey,50.00 feet,R2504225,Jack Liu PREC*,Multiple Realty Ltd.,Maddie Chen PREC*,Luxmore Realty,87 Days on REW,"Greenbelt, Treed","Golf Course Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,
2956 W 36th Avenue,"$5,250,000",6,6,59 ft x 130 ft (7737 ft²),Built in 2008 (12 yrs old),"$22,392",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,130.25,59.40 feet,R2482746,Jay Yan,Interlink Realty,144 Days on REW,2,,,,,,,,,,,,,
4679 Puget Drive,"$4,880,000",4,2,57 ft x 123 ft (7020 ft²),Built in 1941 (79 yrs old),"$14,703",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,123.13 IRR,57.00 feet,R2480319,Victor Kwan PREC*,RE/MAX Select Properties,153 Days on REW,Central Location,Shopping Nearby,"Clothes Washer/Dryer, Refrigerator, Stove",2,,,,,,,,,,
4889 Trafalgar Street,"$3,380,000",6,6,47 ft x 118 ft (5674 ft²),Built in 1996 (24 yrs old),"$9,781",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,118.7,47.80 feet,R2468304,Winnie Chung PREC*,Royal Pacific Realty Corp.,187 Days on REW,"Air Conditioning, Central Location, Heat Recovery Ventilator, Oven - Built In, Private Setting, Private Yard","Central Air Conditioning, Shopping Nearby","Clothes Washer/Dryer, Dishwasher, Range Top, Refrigerator",2,Yes,,,,,,,,
2708 W 34th Avenue,"$6,990,000",4,6,60 ft x 140 ft (8400 ft²),Built in 2017 (3 yrs old),"$23,136",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,140,60.00 feet,R2457298,Rex Qian,Selmak Realty Limited,221 Days on REW,"Air Conditioning, Oven - Built In, Security System, Smoke Alarm, Sprinkler - Fire, Sprinkler - Inground, Vacuum - Built In","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,,
2971 W 31st Avenue,"$5,980,000",5,6,50 ft x 130 ft (6525 ft²),Built in 2015 (5 yrs old),"$18,985",Vancouver West,MacKenzie Heights,House,Freehold NonStrata,2 Storey w/Bsmt.,130.5,50.00 feet,R2442325,Gary Geng PREC*,LeHomes Realty,296 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Private Yard, Smoke Alarm, Sprinkler - Fire, Sprinkler - Inground, Vacuum - Built In, Wet Bar",Shopping Nearby,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",3,Yes,,,,,,,,,
4937 Mackenzie Street,"$1,480,000",2,2,Built in 2012 (8 yrs old),"$4,065",$450,Vancouver West,MacKenzie Heights,Townhouse,Freehold Strata,End Unit,R2335315,Joanne Lin,RA Realty Alliance Inc.,703 Days on REW,"Drapes/window Coverings, Garage Door Opener",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,
